400 400
12.70243431391072 -13.589041195948884 0
13.127547198940688 -13.487656435974936 0
13.549424341327306 -13.382947171855001 0
13.967961754709695 -13.274939212845451 0
14.383056275919861 -13.163659181281266 0
14.79460559041102 -13.04913450601398 0
15.202508257476277 -12.931393415650975 0
15.60666373525249 -12.810464931597476 0
16.006972405502204 -12.686378860903247 0
16.403335598168105 -12.55916578891559 0
16.79565561569358 -12.428857071740554 0
17.18383575710394 -12.295484828514043 0
17.567780341841466 -12.159081933485034 0
17.947394733349363 -12.019682007912518 0
18.322585362398367 -11.877319411778327 0
18.693259750149853 -11.732029235318027 0
19.05932653095082 -11.58384729037156 0
19.420695474853826 -11.432810101556312 0
19.777277509857548 -11.27895489726423 0
20.12898474386159 -11.12231960048563 0
20.475730486330523 -10.962942819461784 0
20.817429269661908 -10.800863838168496 0
21.153996870252683 -10.636122606633252 0
21.48535032925906 -10.468759731088104 0
21.811407973044542 -10.298816463960906 0
22.132089433311435 -10.1263346937071 0
22.447315666910157 -9.951356934484988 0
22.75700897532247 -9.773926315676475 0
23.061093023812752 -9.594086571256469 0
23.35949286024345 -9.41188202901305 0
23.65213493354977 -9.227357599621282 0
23.938947111868682 -9.040558765573538 0
24.219858700318515 -8.851531569968632 0
24.49480045842411 -8.660322605162957 0
24.76370461718357 -8.466979001286129 0
25.026504895772245 -8.27154841462419 0
25.2831365178801 -8.074079015872925 0
25.533536227677903 -7.87461947826465 0
25.77764230540896 -7.673218965570937 0
26.015394582602156 -7.469927119984412 0
26.24673445690238 -7.264794049882855 0
26.471604906515356 -7.05787031747807 0
26.689950504262466 -6.849206926353221 0
26.901717431242822 -6.6388553088911 0
27.106853490098796 -6.426867313596855 0
27.305308117881843 -6.213295192318164 0
27.497032398515554 -5.998191587365856 0
27.681979074852705 -5.781609518538432 0
27.860102560323465 -5.563602370053457 0
28.031358950171718 -5.344223877389211 0
28.195706032277048 -5.123528114039574 0
28.353103297559255 -4.901569478185905 0
28.50351194996336 -4.6784026792885145 0
28.646894916022152 -4.454082724601779 0
28.78321685399427 -4.2286649056156085 0
28.912444162575454 -4.002204784426846 0
29.03454498918068 -3.7747581800442194 0
29.149489237795414 -3.546381154629653 0
29.257248576393778 -3.3171299996798522 0
29.357796443922005 -3.087061222151273 0
29.451108056845293 -2.8562315305320745 0
29.53716041525663 -2.6246978208641845 0
29.615932308545872 -2.392517162719454 0
29.68740432062787 -2.1597467851327896 0
29.75155883472824 -1.9264440624959769 0
29.80838003772561 -1.6926665004159442 0
29.857853924049355 -1.4584717215402838 0
29.899968299131707 -1.2239174513543494 0
29.934712782413598 -0.9890615039525821 0
29.962078809903254 -0.7539617677883913 0
29.982059636287108 -0.5186761914054452 0
29.994650336592432 -0.28326276915414583 0
